@gt=  0.000000  | lt=  0.000000 | input={0, 1}

@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2}
{0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3}
{0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4}
{0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5}
@gt=799463.941223  | lt=799463.941223 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058677486603, 0.0060182600488, 0.0063647010632, 0.0062097108209}
@gt=799466.651459  | lt=799466.651459 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060182600488, 0.0063647010632, 0.0062097108209}
@gt=799466.651459  | lt=799466.651459 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060182600488, 0.0063647010632, 0.0062097108209}
@gt=799469.723419  | lt=799469.723419 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0063647010632, 0.0062097108209}
@gt=799469.723419  | lt=799469.723419 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0063647010632, 0.0062097108209}
@gt=799473.642487  | lt=799473.642487 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0063647010632, 0.0062451304317}
@gt=799473.642487  | lt=799473.642487 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0063647010632, 0.0062451304317}
@gt=799476.808716  | lt=799476.808716 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799476.808716  | lt=799476.808716 | input={0, 1, 2, 3, 4, 5}


{0.0067242797459, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799484.165100  | lt=799484.165100 | input={0, 1, 2, 3, 4, 5}


{0.006790930033, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799484.165100  | lt=799484.165100 | input={0, 1, 2, 3, 4, 5}


{0.006790930033, 0.0057426093409, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799627.938110  | lt=799627.938110 | input={0, 1, 2, 3, 4, 5}

@gt=799627.938110  | lt=799627.938110 | input={0, 1, 2, 3, 4, 5}
{0.006790930033, 0.0059530458408, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}

{0.006790930033, 0.0059530458408, 0.0058824191931, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799630.648926  | lt=799630.648926 | input={0, 1, 2, 3, 4, 5}

@gt=799630.648926  | lt=799630.648926 | input={0, 1, 2, 3, 4, 5}
{0.006790930033, 0.0059530458408, 0.006096686238, 0.0060420480317, 0.0064095179098, 0.0062451304317}

{0.006790930033, 0.0059530458408, 0.006096686238, 0.0060420480317, 0.0064095179098, 0.0062451304317}
@gt=799633.721527  | lt=799633.721527 | input={0, 1, 2, 3, 4, 5}

@gt=799633.721527  | lt=799633.721527 | input={0, 1, 2, 3, 4, 5}
{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0064095179098, 0.0062451304317}

{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0064095179098, 0.0062451304317}
@gt=799637.641388  | lt=799637.641388 | input={0, 1, 2, 3, 4, 5}

@gt=799637.641388  | lt=799637.641388 | input={0, 1, 2, 3, 4, 5}
{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0064095179098, 0.0064692782451}

{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0064095179098, 0.0064692782451}
@gt=799640.808258  | lt=799640.808258 | input={0, 1, 2, 3, 4, 5}

@gt=799640.808258  | lt=799640.808258 | input={0, 1, 2, 3, 4, 5}
{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0066381407007, 0.0064692782451}

{0.006790930033, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0066381407007, 0.0064692782451}
@gt=799648.166168  | lt=799648.166168 | input={0, 1, 2, 3, 4, 5}

@gt=799648.166168  | lt=799648.166168 | input={0, 1, 2, 3, 4, 5}
{0.0070299499924, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0066381407007, 0.0064692782451}

{0.0070299499924, 0.0059530458408, 0.006096686238, 0.0062606568465, 0.0066381407007, 0.0064692782451}
@gt=799823.934418  | lt=799823.934418 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.0059530700974, 0.006096686238, 0.0062606568465, 0.0066381407007, 0.0064692782451}
@gt=799836.807709  | lt=799836.807709 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.0059530700974, 0.006096686238, 0.0062606568465, 0.006638166683, 0.0064692782451}
@gt=799878.933380  | lt=799878.933380 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.0059841216199, 0.006096686238, 0.0062606568465, 0.006638166683, 0.0064692782451}
@gt=799891.807587  | lt=799891.807587 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.0059841216199, 0.006096686238, 0.0062606568465, 0.0066792289713, 0.0064692782451}
@gt=799911.932770  | lt=799911.932770 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.006019517545, 0.006096686238, 0.0062606568465, 0.0066792289713, 0.0064692782451}
@gt=799924.807495  | lt=799924.807495 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.006019517545, 0.006096686238, 0.0062606568465, 0.0067400371903, 0.0064692782451}
@gt=799997.931152  | lt=799997.931152 | input={0, 1, 2, 3, 4, 5}

@gt=799997.931152  | lt=799997.931152 | input={0, 1, 2, 3, 4, 5}
{0.0070299499924, 0.0061043749621, 0.006096686238, 0.0062606568465, 0.0067400371903, 0.0064692782451}

{0.0070299499924, 0.0061043749621, 0.006096686238, 0.0062606568465, 0.0067400371903, 0.0064692782451}
@gt=800010.807251  | lt=800010.807251 | input={0, 1, 2, 3, 4, 5}

@gt=800010.807251  | lt=800010.807251 | input={0, 1, 2, 3, 4, 5}
{0.0070299499924, 0.0061043749621, 0.006096686238, 0.0062606568465, 0.0068403008272, 0.0064692782451}

{0.0070299499924, 0.0061043749621, 0.006096686238, 0.0062606568465, 0.0068403008272, 0.0064692782451}
@gt=800320.713562  | lt=800320.713562 | input={0, 1, 2, 3, 4, 5}


{0.0070299499924, 0.0061043749621, 0.006096686238, 0.0062607477025, 0.0068403008272, 0.0064692782451}
@gt=800335.170593  | lt=800335.170593 | input={0, 1, 2, 3, 4, 5}


{0.0070300427865, 0.0061043749621, 0.006096686238, 0.0062607477025, 0.0068403008272, 0.0064692782451}
@gt=800375.712921  | lt=800375.712921 | input={0, 1, 2, 3, 4, 5}


{0.0070300427865, 0.0061043749621, 0.006096686238, 0.0062962932985, 0.0068403008272, 0.0064692782451}
@gt=800390.170959  | lt=800390.170959 | input={0, 1, 2, 3, 4, 5}


{0.0070768307092, 0.0061043749621, 0.006096686238, 0.0062962932985, 0.0068403008272, 0.0064692782451}
@gt=800408.712524  | lt=800408.712524 | input={0, 1, 2, 3, 4, 5}


{0.0070768307092, 0.0061043749621, 0.006096686238, 0.0063430973756, 0.0068403008272, 0.0064692782451}
@gt=800423.171173  | lt=800423.171173 | input={0, 1, 2, 3, 4, 5}


{0.0071521734478, 0.0061043749621, 0.006096686238, 0.0063430973756, 0.0068403008272, 0.0064692782451}
@gt=800494.711548  | lt=800494.711548 | input={0, 1, 2, 3, 4, 5}

@gt=800494.711548  | lt=800494.711548 | input={0, 1, 2, 3, 4, 5}
{0.0071521734478, 0.0061043749621, 0.006096686238, 0.0064348710215, 0.0068403008272, 0.0064692782451}

{0.0071521734478, 0.0061043749621, 0.006096686238, 0.0064348710215, 0.0068403008272, 0.0064692782451}
@gt=800509.171722  | lt=800509.171722 | input={0, 1, 2, 3, 4, 5}

@gt=800509.171722  | lt=800509.171722 | input={0, 1, 2, 3, 4, 5}
{0.0072612486564, 0.0061043749621, 0.006096686238, 0.0064348710215, 0.0068403008272, 0.0064692782451}

{0.0072612486564, 0.0061043749621, 0.006096686238, 0.0064348710215, 0.0068403008272, 0.0064692782451}
@gt=800808.630707  | lt=800808.630707 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0060968425053, 0.0064348710215, 0.0068403008272, 0.0064692782451}
@gt=800815.633484  | lt=800815.633484 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0060968425053, 0.0064348710215, 0.0068403008272, 0.0064694354512}
@gt=800863.629852  | lt=800863.629852 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0061299907591, 0.0064348710215, 0.0068403008272, 0.0064694354512}
@gt=800870.633118  | lt=800870.633118 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0061299907591, 0.0064348710215, 0.0068403008272, 0.006508029326}
@gt=800896.629364  | lt=800896.629364 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0061707092557, 0.0064348710215, 0.0068403008272, 0.006508029326}
@gt=800903.632904  | lt=800903.632904 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061043749621, 0.0061707092557, 0.0064348710215, 0.0068403008272, 0.0065625714974}
@gt=800982.628021  | lt=800982.628021 | input={0, 1, 2, 3, 4, 5}

@gt=800982.628021  | lt=800982.628021 | input={0, 1, 2, 3, 4, 5}
{0.0072612486564, 0.0061043749621, 0.0062587934696, 0.0064348710215, 0.0068403008272, 0.0065625714974}

{0.0072612486564, 0.0061043749621, 0.0062587934696, 0.0064348710215, 0.0068403008272, 0.0065625714974}
@gt=800989.632324  | lt=800989.632324 | input={0, 1, 2, 3, 4, 5}

@gt=800989.632324  | lt=800989.632324 | input={0, 1, 2, 3, 4, 5}
{0.0072612486564, 0.0061043749621, 0.0062587934696, 0.0064348710215, 0.0068403008272, 0.0066590363424}

{0.0072612486564, 0.0061043749621, 0.0062587934696, 0.0064348710215, 0.0068403008272, 0.0066590363424}
@gt=871999.574921  | lt=871999.574921 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061140256623, 0.0062587934696, 0.0064348710215, 0.0068403008272, 0.0066590363424}
@gt=872002.531067  | lt=872002.531067 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061140256623, 0.0062683129168, 0.0064348710215, 0.0068403008272, 0.0066590363424}
@gt=872005.881775  | lt=872005.881775 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061140256623, 0.0062683129168, 0.0064444567425, 0.0068403008272, 0.0066590363424}
@gt=872010.156403  | lt=872010.156403 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061140256623, 0.0062683129168, 0.0064444567425, 0.0068403008272, 0.0066685568118}
@gt=872013.609894  | lt=872013.609894 | input={0, 1, 2, 3, 4, 5}


{0.0072612486564, 0.0061140256623, 0.0062683129168, 0.0064444567425, 0.0068499534089, 0.0066685568118}
@gt=872021.633728  | lt=872021.633728 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061140256623, 0.0062683129168, 0.0064444567425, 0.0068499534089, 0.0066685568118}
@gt=872064.573700  | lt=872064.573700 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061721374609, 0.0062683129168, 0.0064444567425, 0.0068499534089, 0.0066685568118}
@gt=872067.530060  | lt=872067.530060 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061721374609, 0.0063299615962, 0.0064444567425, 0.0068499534089, 0.0066685568118}
@gt=872070.881012  | lt=872070.881012 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061721374609, 0.0063299615962, 0.0065101143786, 0.0068499534089, 0.0066685568118}
@gt=872075.155975  | lt=872075.155975 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061721374609, 0.0063299615962, 0.0065101143786, 0.0068499534089, 0.0067393288578}
@gt=872078.609711  | lt=872078.609711 | input={0, 1, 2, 3, 4, 5}


{0.0072708364891, 0.0061721374609, 0.0063299615962, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872086.634155  | lt=872086.634155 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061721374609, 0.0063299615962, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872130.572449  | lt=872130.572449 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063299615962, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872130.572449  | lt=872130.572449 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063299615962, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872133.529022  | lt=872133.529022 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872133.529022  | lt=872133.529022 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065101143786, 0.0069248573776, 0.0067393288578}
@gt=872136.880249  | lt=872136.880249 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069248573776, 0.0067393288578}
@gt=872136.880249  | lt=872136.880249 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069248573776, 0.0067393288578}
@gt=872141.155518  | lt=872141.155518 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069248573776, 0.006773303165}
@gt=872141.155518  | lt=872141.155518 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069248573776, 0.006773303165}
@gt=872144.609528  | lt=872144.609528 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872144.609528  | lt=872144.609528 | input={0, 1, 2, 3, 4, 5}


{0.0073553406099, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872152.634583  | lt=872152.634583 | input={0, 1, 2, 3, 4, 5}


{0.0074233843012, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872152.634583  | lt=872152.634583 | input={0, 1, 2, 3, 4, 5}


{0.0074233843012, 0.0061747016629, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872294.569366  | lt=872294.569366 | input={0, 1, 2, 3, 4, 5}

@gt=872294.569366  | lt=872294.569366 | input={0, 1, 2, 3, 4, 5}
{0.0074233843012, 0.0063832040456, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}

{0.0074233843012, 0.0063832040456, 0.0063413007845, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872297.526489  | lt=872297.526489 | input={0, 1, 2, 3, 4, 5}

@gt=872297.526489  | lt=872297.526489 | input={0, 1, 2, 3, 4, 5}
{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0065313998677, 0.0069690830419, 0.006773303165}

{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0065313998677, 0.0069690830419, 0.006773303165}
@gt=872300.878326  | lt=872300.878326 | input={0, 1, 2, 3, 4, 5}

@gt=872300.878326  | lt=872300.878326 | input={0, 1, 2, 3, 4, 5}
{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0069690830419, 0.006773303165}

{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0069690830419, 0.006773303165}
@gt=872305.154419  | lt=872305.154419 | input={0, 1, 2, 3, 4, 5}

@gt=872305.154419  | lt=872305.154419 | input={0, 1, 2, 3, 4, 5}
{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0069690830419, 0.0069967628619}

{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0069690830419, 0.0069967628619}
@gt=872308.609070  | lt=872308.609070 | input={0, 1, 2, 3, 4, 5}

@gt=872308.609070  | lt=872308.609070 | input={0, 1, 2, 3, 4, 5}
{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0071974243678, 0.0069967628619}

{0.0074233843012, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0071974243678, 0.0069967628619}
@gt=872316.635651  | lt=872316.635651 | input={0, 1, 2, 3, 4, 5}

@gt=872316.635651  | lt=872316.635651 | input={0, 1, 2, 3, 4, 5}
{0.0076630676674, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0071974243678, 0.0069967628619}

{0.0076630676674, 0.0063832040456, 0.0065539817592, 0.0067488171894, 0.0071974243678, 0.0069967628619}
@gt=872490.565674  | lt=872490.565674 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.0063832281187, 0.0065539817592, 0.0067488171894, 0.0071974243678, 0.0069967628619}
@gt=872504.608551  | lt=872504.608551 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.0063832281187, 0.0065539817592, 0.0067488171894, 0.0071974503235, 0.0069967628619}
@gt=872545.564636  | lt=872545.564636 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.006413215329, 0.0065539817592, 0.0067488171894, 0.0071974503235, 0.0069967628619}
@gt=872559.608398  | lt=872559.608398 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.006413215329, 0.0065539817592, 0.0067488171894, 0.0072383577263, 0.0069967628619}
@gt=872578.564026  | lt=872578.564026 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.0064459096103, 0.0065539817592, 0.0067488171894, 0.0072383577263, 0.0069967628619}
@gt=872592.608307  | lt=872592.608307 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.0064459096103, 0.0065539817592, 0.0067488171894, 0.007298772785, 0.0069967628619}
@gt=872664.562408  | lt=872664.562408 | input={0, 1, 2, 3, 4, 5}

@gt=872664.562408  | lt=872664.562408 | input={0, 1, 2, 3, 4, 5}
{0.0076630676674, 0.0065291293288, 0.0065539817592, 0.0067488171894, 0.007298772785, 0.0069967628619}

{0.0076630676674, 0.0065291293288, 0.0065539817592, 0.0067488171894, 0.007298772785, 0.0069967628619}
@gt=872678.608063  | lt=872678.608063 | input={0, 1, 2, 3, 4, 5}

@gt=872678.608063  | lt=872678.608063 | input={0, 1, 2, 3, 4, 5}
{0.0076630676674, 0.0065291293288, 0.0065539817592, 0.0067488171894, 0.0073987980937, 0.0069967628619}

{0.0076630676674, 0.0065291293288, 0.0065539817592, 0.0067488171894, 0.0073987980937, 0.0069967628619}
@gt=872987.870361  | lt=872987.870361 | input={0, 1, 2, 3, 4, 5}


{0.0076630676674, 0.0065291293288, 0.0065539817592, 0.0067489079324, 0.0073987980937, 0.0069967628619}
@gt=873003.640076  | lt=873003.640076 | input={0, 1, 2, 3, 4, 5}


{0.0076631605245, 0.0065291293288, 0.0065539817592, 0.0067489079324, 0.0073987980937, 0.0069967628619}
@gt=873042.869720  | lt=873042.869720 | input={0, 1, 2, 3, 4, 5}


{0.0076631605245, 0.0065291293288, 0.0065539817592, 0.0067837978698, 0.0073987980937, 0.0069967628619}
@gt=873058.640442  | lt=873058.640442 | input={0, 1, 2, 3, 4, 5}


{0.0077103135088, 0.0065291293288, 0.0065539817592, 0.0067837978698, 0.0073987980937, 0.0069967628619}
@gt=873075.869354  | lt=873075.869354 | input={0, 1, 2, 3, 4, 5}


{0.0077103135088, 0.0065291293288, 0.0065539817592, 0.0068289376871, 0.0073987980937, 0.0069967628619}
@gt=873091.640656  | lt=873091.640656 | input={0, 1, 2, 3, 4, 5}


{0.0077865829176, 0.0065291293288, 0.0065539817592, 0.0068289376871, 0.0073987980937, 0.0069967628619}
@gt=873161.868347  | lt=873161.868347 | input={0, 1, 2, 3, 4, 5}

@gt=873161.868347  | lt=873161.868347 | input={0, 1, 2, 3, 4, 5}
{0.0077865829176, 0.0065291293288, 0.0065539817592, 0.0069197024454, 0.0073987980937, 0.0069967628619}

{0.0077865829176, 0.0065291293288, 0.0065539817592, 0.0069197024454, 0.0073987980937, 0.0069967628619}
@gt=873177.641205  | lt=873177.641205 | input={0, 1, 2, 3, 4, 5}

@gt=873177.641205  | lt=873177.641205 | input={0, 1, 2, 3, 4, 5}
{0.0078962198607, 0.0065291293288, 0.0065539817592, 0.0069197024454, 0.0073987980937, 0.0069967628619}

{0.0078962198607, 0.0065291293288, 0.0065539817592, 0.0069197024454, 0.0073987980937, 0.0069967628619}
@gt=873475.508301  | lt=873475.508301 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0065541378761, 0.0069197024454, 0.0073987980937, 0.0069967628619}
@gt=873483.146545  | lt=873483.146545 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0065541378761, 0.0069197024454, 0.0073987980937, 0.0069969200028}
@gt=873530.507446  | lt=873530.507446 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0065864133659, 0.0069197024454, 0.0073987980937, 0.0069969200028}
@gt=873538.146149  | lt=873538.146149 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0065864133659, 0.0069197024454, 0.0073987980937, 0.0070351352187}
@gt=873563.506958  | lt=873563.506958 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0066249164434, 0.0069197024454, 0.0073987980937, 0.0070351352187}
@gt=873571.145935  | lt=873571.145935 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065291293288, 0.0066249164434, 0.0069197024454, 0.0073987980937, 0.0070887162047}
@gt=873649.505615  | lt=873649.505615 | input={0, 1, 2, 3, 4, 5}

@gt=873649.505615  | lt=873649.505615 | input={0, 1, 2, 3, 4, 5}
{0.0078962198607, 0.0065291293288, 0.0067116577014, 0.0069197024454, 0.0073987980937, 0.0070887162047}

{0.0078962198607, 0.0065291293288, 0.0067116577014, 0.0069197024454, 0.0073987980937, 0.0070887162047}
@gt=873657.145355  | lt=873657.145355 | input={0, 1, 2, 3, 4, 5}

@gt=873657.145355  | lt=873657.145355 | input={0, 1, 2, 3, 4, 5}
{0.0078962198607, 0.0065291293288, 0.0067116577014, 0.0069197024454, 0.0073987980937, 0.0071845983924}

{0.0078962198607, 0.0065291293288, 0.0067116577014, 0.0069197024454, 0.0073987980937, 0.0071845983924}
@gt=944666.206177  | lt=944666.206177 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065387798455, 0.0067116577014, 0.0069197024454, 0.0073987980937, 0.0071845983924}
@gt=944669.408630  | lt=944669.408630 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065387798455, 0.0067211769981, 0.0069197024454, 0.0073987980937, 0.0071845983924}
@gt=944673.038574  | lt=944673.038574 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065387798455, 0.0067211769981, 0.0069292880534, 0.0073987980937, 0.0071845983924}
@gt=944677.669434  | lt=944677.669434 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065387798455, 0.0067211769981, 0.0069292880534, 0.0073987980937, 0.0071941187966}
@gt=944681.410706  | lt=944681.410706 | input={0, 1, 2, 3, 4, 5}


{0.0078962198607, 0.0065387798455, 0.0067211769981, 0.0069292880534, 0.0074084506488, 0.0071941187966}
@gt=944690.103210  | lt=944690.103210 | input={0, 1, 2, 3, 4, 5}


{0.0079058077565, 0.0065387798455, 0.0067211769981, 0.0069292880534, 0.0074084506488, 0.0071941187966}
